REF_DATE,GEO,DGUID,Flowers and plants,Output,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221150,9.4.1,8635160,,,,0
2016,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221161,9.4.2,5601976,,,,0
2016,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221172,9.5.1,2499156,,,,0
2016,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221183,9.5.2,,x,,,0
2016,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221085,10.1.1,9234515,,,,0
2016,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221096,10.1.2,45129764,,,,0
2016,Alberta,2016A000248,Total cuttings [1151433],Production (number),Number,223,units,0,v52221107,10.2.1,,x,,,0
2016,Alberta,2016A000248,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221118,10.2.2,,x,,,0
2016,Alberta,2016A000248,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221129,10.3.1,,x,,,0
2016,Alberta,2016A000248,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221140,10.3.2,,x,,,0
2016,Alberta,2016A000248,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221151,10.4.1,21104813,,,,0
2016,Alberta,2016A000248,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221162,10.4.2,19205380,,,,0
2016,Alberta,2016A000248,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221173,10.5.1,5038146,,,,0
2016,Alberta,2016A000248,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221184,10.5.2,,x,,,0
2016,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221086,11.1.1,54012377,,,,0
2016,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221097,11.1.2,206528908,,,,0
2016,British Columbia,2016A000259,Total cuttings [1151433],Production (number),Number,223,units,0,v52221108,11.2.1,13699199,,,,0
2016,British Columbia,2016A000259,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221119,11.2.2,,x,,,0
2016,British Columbia,2016A000259,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221130,11.3.1,,x,,,0
2016,British Columbia,2016A000259,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221141,11.3.2,40113716,,,,0
2016,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221152,11.4.1,64907790,,,,0
2016,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221163,11.4.2,29208506,,,,0
2016,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221174,11.5.1,141242864,,,,0
2016,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221185,11.5.2,35310716,,,,0
2017,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221087,1.1.1,209260350,,,,0
2017,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221098,1.1.2,789677987,,,,0
2017,Canada,2016A000011124,Total cuttings [1151433],Production (number),Number,223,units,0,v52221109,1.2.1,87910133,,,,0
2017,Canada,2016A000011124,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221120,1.2.2,44846991,,,,0
2017,Canada,2016A000011124,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221131,1.3.1,291342415,,,,0
2017,Canada,2016A000011124,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221142,1.3.2,127809020,,,,0
2017,Canada,2016A000011124,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221153,1.4.1,457462411,,,,0
2017,Canada,2016A000011124,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221164,1.4.2,204201002,,,,0
2017,Canada,2016A000011124,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221175,1.5.1,796840546,,,,0
2017,Canada,2016A000011124,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221186,1.5.2,133473042,,,,0
2017,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221077,2.1.1,789081,,,,0
2017,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221088,2.1.2,4808515,,,,0
2017,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Production (number),Number,223,units,0,v52221099,2.2.1,,x,,,0
2017,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221110,2.2.2,24415,,,,0
2017,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221121,2.3.1,,x,,,0
2017,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221132,2.3.2,,x,,,0
2017,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221143,2.4.1,4146318,,,,0
2017,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221154,2.4.2,,x,,,0
2017,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221165,2.5.1,388580,,,,0
2017,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221176,2.5.2,314750,,,,0
2017,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221078,3.1.1,155044,,,,0
2017,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221089,3.1.2,1557499,,,,0
2017,Prince Edward Island,2016A000211,Total cuttings [1151433],Production (number),Number,223,units,0,v52221100,3.2.1,0,,,,0
2017,Prince Edward Island,2016A000211,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221111,3.2.2,0,,,,0
2017,Prince Edward Island,2016A000211,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221122,3.3.1,,x,,,0
2017,Prince Edward Island,2016A000211,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221133,3.3.2,,x,,,0
2017,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221144,3.4.1,1564269,E,,,0
2017,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221155,3.4.2,,x,,,0
2017,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221166,3.5.1,293894,E,,,0
2017,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221177,3.5.2,,x,,,0
2017,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221079,4.1.1,1503630,,,,0
2017,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221090,4.1.2,6311857,,,,0
2017,Nova Scotia,2016A000212,Total cuttings [1151433],Production (number),Number,223,units,0,v52221101,4.2.1,0,,,,0
2017,Nova Scotia,2016A000212,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221112,4.2.2,0,,,,0
2017,Nova Scotia,2016A000212,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221123,4.3.1,,x,,,0
2017,Nova Scotia,2016A000212,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221134,4.3.2,,x,,,0
2017,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221145,4.4.1,6608946,,,,0
2017,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221156,4.4.2,,x,,,0
2017,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221167,4.5.1,1117192,,,,0
2017,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221178,4.5.2,547424,,,,0
2017,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221080,5.1.1,3135306,,,,0
2017,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221091,5.1.2,14760544,,,,0
2017,New Brunswick,2016A000213,Total cuttings [1151433],Production (number),Number,223,units,0,v52221102,5.2.1,,x,,,0
2017,New Brunswick,2016A000213,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221113,5.2.2,,x,,,0
2017,New Brunswick,2016A000213,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221124,5.3.1,654,,,,0
2017,New Brunswick,2016A000213,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221135,5.3.2,,x,,,0
2017,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221146,5.4.1,73692462,,,,0
2017,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221157,5.4.2,,x,,,0
2017,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221168,5.5.1,17378669,,,,0
2017,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221179,5.5.2,,x,,,0
2017,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221081,6.1.1,31396140,,,,0
2017,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221092,6.1.2,120235362,,,,0
2017,Quebec,2016A000224,Total cuttings [1151433],Production (number),Number,223,units,0,v52221103,6.2.1,12544472,,,,0
2017,Quebec,2016A000224,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221114,6.2.2,8629322,,,,0
2017,Quebec,2016A000224,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221125,6.3.1,,x,,,0
2017,Quebec,2016A000224,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221136,6.3.2,,x,,,0
2017,Quebec,2016A000224,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221147,6.4.1,74666869,,,,0
2017,Quebec,2016A000224,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221158,6.4.2,29012465,,,,0
2017,Quebec,2016A000224,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221169,6.5.1,223074786,,,,0
2017,Quebec,2016A000224,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221180,6.5.2,13452098,,,,0
2017,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221082,7.1.1,108318257,,,,0
2017,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221093,7.1.2,387830666,,,,0
2017,Ontario,2016A000235,Total cuttings [1151433],Production (number),Number,223,units,0,v52221104,7.2.1,54458310,,,,0
2017,Ontario,2016A000235,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221115,7.2.2,21856309,,,,0
2017,Ontario,2016A000235,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221126,7.3.1,204172825,,,,0
2017,Ontario,2016A000235,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221137,7.3.2,85452975,,,,0
2017,Ontario,2016A000235,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221148,7.4.1,156830932,,,,0
2017,Ontario,2016A000235,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221159,7.4.2,70431102,,,,0
2017,Ontario,2016A000235,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221170,7.5.1,432216283,,,,0
2017,Ontario,2016A000235,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221181,7.5.2,73332886,,,,0
2017,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221083,8.1.1,3194611,,,,0
2017,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221094,8.1.2,12798731,,,,0
2017,Manitoba,2016A000246,Total cuttings [1151433],Production (number),Number,223,units,0,v52221105,8.2.1,38108,,,,0
2017,Manitoba,2016A000246,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221116,8.2.2,39429,,,,0
2017,Manitoba,2016A000246,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221127,8.3.1,,x,,,0
2017,Manitoba,2016A000246,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221138,8.3.2,,x,,,0
2017,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221149,8.4.1,29479073,,,,0
2017,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221160,8.4.2,14583271,,,,0
2017,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221171,8.5.1,5000333,,,,0
2017,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221182,8.5.2,,x,,,0
2017,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221084,9.1.1,742734,,,,0
2017,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221095,9.1.2,3619095,,,,0
2017,Saskatchewan,2016A000247,Total cuttings [1151433],Production (number),Number,223,units,0,v52221106,9.2.1,16020,,,,0
2017,Saskatchewan,2016A000247,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221117,9.2.2,,x,,,0
2017,Saskatchewan,2016A000247,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221128,9.3.1,0,,,,0
2017,Saskatchewan,2016A000247,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221139,9.3.2,0,,,,0
2017,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221150,9.4.1,8226515,,,,0
2017,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221161,9.4.2,4766111,,,,0
2017,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221172,9.5.1,1937857,,,,0
2017,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221183,9.5.2,,x,,,0
2017,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221085,10.1.1,8934979,,,,0
2017,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221096,10.1.2,42571004,,,,0
2017,Alberta,2016A000248,Total cuttings [1151433],Production (number),Number,223,units,0,v52221107,10.2.1,30704,E,,,0
2017,Alberta,2016A000248,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221118,10.2.2,17694,,,,0
2017,Alberta,2016A000248,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221129,10.3.1,,x,,,0
2017,Alberta,2016A000248,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221140,10.3.2,,x,,,0
2017,Alberta,2016A000248,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221151,10.4.1,24636618,,,,0
2017,Alberta,2016A000248,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221162,10.4.2,19148370,,,,0
2017,Alberta,2016A000248,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221173,10.5.1,4692717,,,,0
2017,Alberta,2016A000248,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221184,10.5.2,3436840,,,,0
2017,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221086,11.1.1,51090568,,,,0
2017,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221097,11.1.2,195184714,,,,0
2017,British Columbia,2016A000259,Total cuttings [1151433],Production (number),Number,223,units,0,v52221108,11.2.1,,x,,,0
2017,British Columbia,2016A000259,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221119,11.2.2,,x,,,0
2017,British Columbia,2016A000259,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221130,11.3.1,82001189,,,,0
2017,British Columbia,2016A000259,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221141,11.3.2,38943722,,,,0
2017,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221152,11.4.1,77610409,,,,0
2017,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221163,11.4.2,45837158,,,,0
2017,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221174,11.5.1,110740235,,,,0
2017,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221185,11.5.2,35101616,,,,0
2018,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221087,1.1.1,213186993,,,,0
2018,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221098,1.1.2,834180122,,,,0
2018,Canada,2016A000011124,Total cuttings [1151433],Production (number),Number,223,units,0,v52221109,1.2.1,84613963,,,,0
2018,Canada,2016A000011124,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221120,1.2.2,44240796,,,,0
2018,Canada,2016A000011124,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221131,1.3.1,296285236,,,,0
2018,Canada,2016A000011124,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221142,1.3.2,133217502,,,,0
2018,Canada,2016A000011124,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221153,1.4.1,441259524,,,,0
2018,Canada,2016A000011124,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221164,1.4.2,204808910,,,,0
2018,Canada,2016A000011124,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221175,1.5.1,799633242,,,,0
2018,Canada,2016A000011124,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221186,1.5.2,143701115,,,,0
2018,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221077,2.1.1,735659,,,,0
2018,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221088,2.1.2,4670157,,,,0
2018,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Production (number),Number,223,units,0,v52221099,2.2.1,9085,E,,,0
2018,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221110,2.2.2,,x,,,0
2018,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221121,2.3.1,,x,,,0
2018,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221132,2.3.2,,x,,,0
2018,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221143,2.4.1,4134352,,,,0
2018,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221154,2.4.2,,x,,,0
2018,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221165,2.5.1,288435,E,,,0
2018,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221176,2.5.2,243483,,,,0
2018,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221078,3.1.1,159307,,,,0
2018,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221089,3.1.2,1607408,,,,0
2018,Prince Edward Island,2016A000211,Total cuttings [1151433],Production (number),Number,223,units,0,v52221100,3.2.1,,x,,,0
2018,Prince Edward Island,2016A000211,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221111,3.2.2,,x,,,0
2018,Prince Edward Island,2016A000211,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221122,3.3.1,,x,,,0
2018,Prince Edward Island,2016A000211,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221133,3.3.2,,x,,,0
2018,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221144,3.4.1,1817326,,,,0
2018,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221155,3.4.2,,x,,,0
2018,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221166,3.5.1,321146,E,,,0
2018,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221177,3.5.2,228857,,,,0
2018,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221079,4.1.1,1286495,,,,0
2018,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221090,4.1.2,6022723,,,,0
2018,Nova Scotia,2016A000212,Total cuttings [1151433],Production (number),Number,223,units,0,v52221101,4.2.1,0,,,,0
2018,Nova Scotia,2016A000212,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221112,4.2.2,0,,,,0
2018,Nova Scotia,2016A000212,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221123,4.3.1,,x,,,0
2018,Nova Scotia,2016A000212,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221134,4.3.2,,x,,,0
2018,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221145,4.4.1,4679000,,,,0
2018,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221156,4.4.2,,x,,,0
2018,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221167,4.5.1,1243452,,,,0
2018,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221178,4.5.2,683899,,,,0
2018,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221080,5.1.1,3719139,,,,0
2018,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221091,5.1.2,14475794,,,,0
2018,New Brunswick,2016A000213,Total cuttings [1151433],Production (number),Number,223,units,0,v52221102,5.2.1,,x,,,0
2018,New Brunswick,2016A000213,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221113,5.2.2,,x,,,0
2018,New Brunswick,2016A000213,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221124,5.3.1,,x,,,0
2018,New Brunswick,2016A000213,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221135,5.3.2,,x,,,0
2018,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221146,5.4.1,73002125,,,,0
2018,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221157,5.4.2,,x,,,0
2018,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221168,5.5.1,16245776,,,,0
2018,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221179,5.5.2,,x,,,0
2018,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221081,6.1.1,32832361,,,,0
2018,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221092,6.1.2,132262118,,,,0
2018,Quebec,2016A000224,Total cuttings [1151433],Production (number),Number,223,units,0,v52221103,6.2.1,13062569,,,,0
2018,Quebec,2016A000224,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221114,6.2.2,,x,,,0
2018,Quebec,2016A000224,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221125,6.3.1,400314,,,,0
2018,Quebec,2016A000224,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221136,6.3.2,,x,,,0
2018,Quebec,2016A000224,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221147,6.4.1,78924115,,,,0
2018,Quebec,2016A000224,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221158,6.4.2,32358887,,,,0
2018,Quebec,2016A000224,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221169,6.5.1,230744995,,,,0
2018,Quebec,2016A000224,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221180,6.5.2,16872570,,,,0
2018,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221082,7.1.1,111992520,,,,0
2018,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221093,7.1.2,411363624,,,,0
2018,Ontario,2016A000235,Total cuttings [1151433],Production (number),Number,223,units,0,v52221104,7.2.1,50651047,,,,0
2018,Ontario,2016A000235,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221115,7.2.2,20530747,,,,0
2018,Ontario,2016A000235,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221126,7.3.1,217148792,,,,0
2018,Ontario,2016A000235,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221137,7.3.2,89715449,,,,0
2018,Ontario,2016A000235,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221148,7.4.1,154425360,,,,0
2018,Ontario,2016A000235,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221159,7.4.2,71035666,,,,0
2018,Ontario,2016A000235,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221170,7.5.1,461180647,,,,0
2018,Ontario,2016A000235,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221181,7.5.2,83468977,,,,0
2018,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221083,8.1.1,3288097,,,,0
2018,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221094,8.1.2,13425527,,,,0
2018,Manitoba,2016A000246,Total cuttings [1151433],Production (number),Number,223,units,0,v52221105,8.2.1,34603,,,,0
2018,Manitoba,2016A000246,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221116,8.2.2,25024,,,,0
2018,Manitoba,2016A000246,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221127,8.3.1,0,,,,0
2018,Manitoba,2016A000246,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221138,8.3.2,0,,,,0
2018,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221149,8.4.1,28702494,,,,0
2018,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221160,8.4.2,16934472,,,,0
2018,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221171,8.5.1,3560329,,,,0
2018,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221182,8.5.2,2532341,,,,0
2018,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221084,9.1.1,886424,,,,0
2018,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221095,9.1.2,4094923,,,,0
